amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.559421699959785,c,250.51110180001706,,,,,,,,,,,,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,num_4,11.81300020008348,num_4,0.45,1.0,0.25000000000000006,0.8,9.55138,30.5644,return,22.166801699902862,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
3,9.5,10,10.5,0,0,0.5,0.25,0.25,1.25,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,,,,,,,,,,num_3,3.7424373999238014,num_3,0.2,1.3,0.3,0.9,11.46165,34.38495,return,28.69025790016167,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,num_3,3.256380699807778,num_3,0.4,0.9,0.45,0.95,17.19248,36.29523,return,5.199903800152242,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,num_5,1.8319063000380993,num_5,0.45,1.1,0.45,1.05,17.19248,40.11578,return,9.89911670004949,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,num_6,1.9183402999769896,num_6,0.25,1.2,0.49999999999999994,1.0,19.10275,38.2055,return,6.9603387999814,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,num_4,1.7352911999914795,num_4,0.5,1.2,0.55,1.0,21.01303,38.2055,return,8.82634499995038,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,122.94222579989582,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,0,0,7,,,,,,,,,,,,num_3,2.7330023001413792,num_3,0.25,1.2,0.25,0.75,9.55138,28.65413,return,3.2081280001439154,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,1,1,36,,,,,,,,,,,,num_3,2.7532031000591815,num_3,0.55,1.3,0.7500000000000002,1.15,28.65413,43.93633,return,3.8832402999978513,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,2,2,50,,,,,,,,,,,,num_4,1.6937158000655472,num_4,0.5,0.8,0.6500000000000001,1.1,24.83358,42.02605,return,9.382357399910688,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,3,3,6,,,,,,,,,,,,num_3,1.099451499991119,num_3,0.45,0.8,0.35000000000000003,0.75,13.37193,28.65413,return,4.312913799891248,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,4,4,44,,,,,,,,,,,,num_4,1.9312595999799669,num_4,0.4,0.7,0.4,0.6,15.2822,22.9233,return,3.2118716998957098,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,5,5,14,,,,,,,,,,,,num_5,1.932466700207442,num_5,0.25,1.3,0.3,0.6,11.46165,22.9233,return,5.134391600033268,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,6,6,27,,,,,,,,,,,,num_3,1.6730858001392335,num_3,0.3,1.3,0.39999999999999997,0.75,15.2822,28.65413,return,3.956541300052777,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,7,7,20,,,,,,,,,,,,num_5,2.1569560000207275,num_5,0.2,0.5,0.39999999999999997,0.6,15.2822,22.9233,return,5.058385800104588,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,8,8,32,,,,,,,,,,,,num_3,1.4560211999341846,num_3,0.3,0.6,0.39999999999999997,0.65,15.2822,24.83358,return,3.182770000072196,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,9,9,30,,,,,,,,,,,,num_3,1.2181386000011116,num_3,0.4,0.9,0.4,0.7,15.2822,26.74385,return,3.7709793001413345,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,10,10,13,,,,,,,,,,,,num_4,1.7551875000353903,num_4,0.2,0.4,0.39999999999999997,0.6,15.2822,22.9233,return,4.67196479998529,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,11,11,49,,,,,,,,,,,,num_6,1.4260948000010103,num_6,0.45,0.9,0.45,0.7,17.19248,26.74385,return,7.719198900042102,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,12,12,23,,,,,,,,,,,,num_6,1.6807330001611263,num_6,0.2,0.7,0.35,0.6,13.37193,22.9233,return,4.394443199969828,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,13,13,18,,,,,,,,,,,,num_4,1.235900199972093,num_4,0.35,1.1,0.49999999999999994,0.8,19.10275,30.5644,return,5.6821594999637455,,,,,,,,,,,,,,,,,721,20,female,up_down_width,2024-11-01_14h39.01.979,exp1,2023.1.0,59.824677787542825,
