amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,2,2,26,,,,,,,,,,,,num_4,1.734085000003688,num_4,0.45,0.7,0.4,0.6,15.2822,22.9233,return,4.621207000003778,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,3,3,38,,,,,,,,,,,,num_3,1.7120846000034362,num_3,0.25,0.4,0.35,0.6,13.37193,22.9233,return,3.834722999992664,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,4,4,28,,,,,,,,,,,,num_3,1.6872768000030192,num_3,0.4,1.3,0.45,0.7,17.19248,26.74385,return,4.269060700011323,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,5,5,1,,,,,,,,,,,,num_2,4.843382999999449,num_2,0.45,1.6,0.55,0.8,21.01303,30.5644,return,5.061477600000217,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,6,6,0,,,,,,,,,,,,num_3,1.2799636999989161,num_3,0.4,1.3,0.45,0.75,17.19248,28.65413,return,5.444445500004804,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,7,7,37,,,,,,,,,,,,num_3,2.195188199999393,num_3,0.55,0.9,0.55,0.9,21.01303,34.38495,return,1.0489054000063334,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,8,8,32,,,,,,,,,,,,num_3,1.8738525999942794,num_3,0.25,0.9,0.35,0.65,13.37193,24.83358,return,3.4764194000017596,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,9,9,45,,,,,,,,,,,,num_4,2.0495885999989696,num_4,0.35,0.7,0.39999999999999997,0.7,15.2822,26.74385,return,3.1962828999967314,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,10,10,33,,,,,,,,,,,,num_3,1.2591584999900078,num_3,0.2,0.5,0.3,0.65,11.46165,24.83358,return,3.747718700004043,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,11,11,36,,,,,,,,,,,,num_3,1.5393248000036692,num_3,0.35,0.5,0.49999999999999994,0.65,19.10275,24.83358,return,2.738445100010722,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,12,12,17,,,,,,,,,,,,num_3,1.979104500001995,num_3,0.4,1.2,0.55,0.85,21.01303,32.47468,return,4.426468699995894,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,13,13,6,,,,,,,,,,,,num_2,2.27517410001019,num_2,0.35,0.4,0.39999999999999997,0.6,15.2822,22.9233,return,3.997967000002973,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,14,14,42,,,,,,,,,,,,num_3,1.6620590999955311,num_3,0.45,0.7,0.45,0.7,17.19248,26.74385,return,1.8136876999924425,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,15,15,8,,,,,,,,,,,,num_2,1.704395699998713,num_2,0.45,1.2,0.45,0.7,17.19248,26.74385,return,2.307565600000089,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,16,16,51,,,,,,,,,,,,num_4,1.4379902000073344,num_4,0.4,1.0,0.45,0.7,17.19248,26.74385,return,3.0986058999988018,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,17,17,53,,,,,,,,,,,,num_5,1.7694501000078162,num_5,0.4,1.0,0.45,0.65,17.19248,24.83358,return,3.089846899994882,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,18,18,22,,,,,,,,,,,,num_4,1.8217397999978857,num_4,0.5,0.9,0.55,0.8,21.01303,30.5644,return,1.7908872999978485,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,19,19,21,,,,,,,,,,,,num_4,1.4930737000104273,num_4,0.4,0.7,0.4,0.7,15.2822,26.74385,return,3.988039000003482,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,20,20,10,,,,,,,,,,,,num_3,1.6737704999977723,num_3,0.35,0.9,0.44999999999999996,0.75,17.19248,28.65413,return,3.7461082999943756,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,21,21,15,,,,,,,,,,,,num_3,2.1517839999869466,num_3,0.35,1.2,0.49999999999999994,0.8,19.10275,30.5644,return,4.221664000011515,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,22,22,43,,,,,,,,,,,,num_3,1.188609599994379,num_3,0.45,0.9,0.4,0.55,15.2822,21.01303,return,3.723047699997551,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,23,23,50,,,,,,,,,,,,num_5,1.5527835999964736,num_5,0.25,1.3,0.44999999999999996,0.7,17.19248,26.74385,return,4.497561500000302,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,24,24,29,,,,,,,,,,,,num_2,1.3269358999968972,num_2,0.25,0.8,0.44999999999999996,0.7,17.19248,26.74385,return,2.0530156000022544,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,25,25,49,,,,,,,,,,,,num_4,1.4220644000015454,num_4,0.2,1.1,0.49999999999999994,0.8,19.10275,30.5644,return,3.3584297000052175,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,26,26,23,,,,,,,,,,,,num_4,0.9162164000008488,num_4,0.4,1.1,0.5,0.8,19.10275,30.5644,return,1.6551429999963148,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,27,27,16,,,,,,,,,,,,num_3,1.2525025000068126,num_3,0.35,1.1,0.44999999999999996,0.75,17.19248,28.65413,return,2.6906687000009697,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,28,28,34,,,,,,,,,,,,num_2,0.8828339000028791,num_2,0.5,0.8,0.5,0.8,19.10275,30.5644,return,1.0184357999969507,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,29,29,9,,,,,,,,,,,,num_3,1.325857600008021,num_3,0.35,0.9,0.39999999999999997,0.85,15.2822,32.47468,return,1.5716596999991452,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,30,30,7,,,,,,,,,,,,num_2,1.1471452999976464,num_2,0.35,0.8,0.49999999999999994,0.8,19.10275,30.5644,return,1.4852010000031441,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,31,31,11,,,,,,,,,,,,num_3,1.759090899999137,num_3,0.55,0.8,0.55,0.9,21.01303,34.38495,return,2.2908872999978485,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,32,32,40,,,,,,,,,,,,num_3,1.1233824000082677,num_3,0.25,1.3,0.6,0.8,22.9233,30.5644,return,4.229509099997813,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,25,,,,,,,,,,,,num_4,1.0909348999994108,num_4,0.25,0.5,0.49999999999999994,0.7,19.10275,26.74385,return,4.070049100002507,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,34,34,48,,,,,,,,,,,,num_4,1.7386551000090549,num_4,0.45,0.6,0.45,0.8,17.19248,30.5644,return,2.2042639999999665,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,,num_2,1.1650438999931794,num_2,0.3,0.8,0.44999999999999996,0.8,17.19248,30.5644,return,1.5125892999931239,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,36,36,39,,,,,,,,,,,,num_3,1.213531299988972,num_3,0.45,0.7,0.4,0.6,15.2822,22.9233,return,3.7195954999915557,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,37,37,52,,,,,,,,,,,,num_4,1.0407927999913227,num_4,0.45,1.3,0.55,0.9,21.01303,34.38495,return,5.9266126999864355,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,38,38,3,,,,,,,,,,,,num_2,0.9698183000000427,num_2,0.35,1.6,0.44999999999999996,0.7,17.19248,26.74385,return,2.651268599991454,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,39,39,4,,,,,,,,,,,,num_2,1.0074790000071516,num_2,0.2,0.6,0.3,0.6,11.46165,22.9233,return,1.4387199000047985,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,40,40,2,,,,,,,,,,,,num_2,0.932850099998177,num_2,0.35,0.8,0.49999999999999994,0.8,19.10275,30.5644,return,0.9076483999961056,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,41,41,20,,,,,,,,,,,,num_4,1.112125699990429,num_4,0.5,0.9,0.6500000000000001,1.0,24.83358,38.2055,return,1.7028851000068244,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,42,42,18,,,,,,,,,,,,num_4,0.9359173999982886,num_4,0.3,0.6,0.35,0.5,13.37193,19.10275,return,1.9835252999910153,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,43,43,31,,,,,,,,,,,,num_2,0.9828367000009166,num_2,0.25,1.4,0.44999999999999996,0.8,17.19248,30.5644,return,2.24945149999985,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,44,44,14,,,,,,,,,,,,num_3,1.6112148000102025,num_3,0.45,1.3,0.55,0.8,21.01303,30.5644,return,3.4982180000079097,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,45,45,41,,,,,,,,,,,,num_3,0.9115125000098487,num_3,0.45,0.9,0.5,0.85,19.10275,32.47468,return,2.246715100001893,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,46,46,30,,,,,,,,,,,,num_2,0.8728217000025325,num_2,0.3,0.8,0.44999999999999996,0.7,17.19248,26.74385,return,1.329029000000446,,,,,,,,,,,,,,,,,901,18,male,left_right_width,2024-10-10_08h59.57.849,exp1,2023.1.0,59.979223197731365,
