amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,15,15,31,,,,,,,,,,,,num_3,1.320289900060743,num_3,0.35,0.7,0.44999999999999996,0.95,17.19248,36.29523,return,7.534578900085762,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,16,16,35,,,,,,,,,,,,num_3,5.070436100009829,num_3,0.25,0.6,0.39999999999999997,0.8,15.2822,30.5644,return,9.697825700044632,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,17,17,27,,,,,,,,,,,,num_4,1.666115399915725,num_4,0.35,0.5,0.49999999999999994,0.8,19.10275,30.5644,return,6.856894300086424,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,18,18,33,,,,,,,,,,,,num_4,2.1731853999663144,num_4,0.2,0.4,0.44999999999999996,0.7,17.19248,26.74385,return,16.54922500019893,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,19,19,12,,,,,,,,,,,,num_5,6.1491797000635415,num_5,0.35,1.2,0.39999999999999997,0.65,15.2822,24.83358,return,11.533584100194275,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,20,20,10,,,,,,,,,,,,num_6,3.306317200185731,num_6,0.55,0.9,0.45,0.7,17.19248,26.74385,return,11.999637000262737,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,21,21,29,,,,,,,,,,,,num_3,1.8268134000245482,num_3,0.2,0.5,0.44999999999999996,0.85,17.19248,32.47468,return,13.235910100163892,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,22,22,26,,,,,,,,,,,,num_7,3.760183500126004,num_7,0.3,1.2,0.39999999999999997,0.8,15.2822,30.5644,return,12.32771180011332,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,23,23,16,,,,,,,,,,,,num_4,2.209983699955046,num_4,0.55,1.2,0.30000000000000004,0.8,11.46165,30.5644,return,11.825350400060415,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,24,24,40,,,,,,,,,,,,num_5,4.568757800152525,num_5,0.2,0.9,0.39999999999999997,0.85,15.2822,32.47468,return,22.352435500128195,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,25,25,24,,,,,,,,,,,,num_6,2.051689100218937,num_6,0.2,0.5,0.35,0.7,13.37193,26.74385,return,30.24050540011376,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,26,26,13,,,,,,,,,,,,num_4,2.4517427003011107,num_4,0.4,1.1,0.4,0.7,15.2822,26.74385,return,7.82470430014655,,,,,,,,,,,,,,,,,716,19,male,up_down_width,2024-10-24_13h08.56.122,exp1,2023.1.0,59.97537416124552,
