amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.78509719995782,c,171.5561836999841,,,,,,,,,,,,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,,,,,,,,num_3,3.951098900055513,num_3,0.45,0.8,0.45,0.8,17.19248,30.5644,return,9.134697200031951,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,num_4,4.00425780005753,num_4,0.5,1.1,0.5,0.8,19.10275,30.5644,return,6.461021400056779,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,num_2,2.404094000114128,num_2,0.35,1.2,0.8000000000000002,1.2,30.5644,45.8466,return,7.854952899971977,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,num_4,2.0100807000417262,num_4,0.25,0.5,0.35,0.6,13.37193,22.9233,return,5.587515200022608,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
3,9.5,10,10.5,0,0,0.5,0.25,0.25,1.25,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,num_3,1.7457384997978806,num_3,0.35,0.5,0.25,0.5,9.55138,19.10275,return,5.332931100158021,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,num_4,1.5103727001696825,num_4,0.5,0.6,0.25000000000000006,0.7,9.55138,26.74385,return,11.84604340000078,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,77.7898228999693,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,0,0,17,,,,,,,,,,,,num_4,2.657650399953127,num_4,0.3,1.1,0.5499999999999999,0.9,21.01303,34.38495,return,5.007676600012928,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,1,1,40,,,,,,,,,,,,num_4,2.2551645000930876,num_4,0.2,0.4,0.44999999999999996,0.7,17.19248,26.74385,return,4.851013200124726,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,2,2,42,,,,,,,,,,,,num_4,1.6825268000829965,num_4,0.4,0.8,0.6000000000000001,0.8,22.9233,30.5644,return,2.686241899849847,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,3,3,29,,,,,,,,,,,,num_3,1.6166226000059396,num_3,0.55,1,0.55,1,21.01303,38.2055,return,1.4675523000769317,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,4,4,11,,,,,,,,,,,,num_4,1.0852102001663297,num_4,0.5,1.0,0.6000000000000001,0.8,22.9233,30.5644,return,5.6429713000543416,,,,,,,,,,,,,,,,,913,22,female,up_down_width,2024-10-22_12h38.18.976,exp1,2023.1.0,60.13894501238615,
