amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,112.57228359999135,24.369779000000563,None,,,,,,,,,,,,,,,,,,20,21,female,left_right_width,2023_Oct_25_1359,exp1,2021.2.3,59.90717980624089,
4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,,,,,,,,,,,,,num_3,6.250465400022222,num_3,0.2,1.2,0.2,1.05,7.20859,37.84507,return,23.15137079998385,,,,,,,20,21,female,left_right_width,2023_Oct_25_1359,exp1,2021.2.3,59.90717980624089,
5,9,9.5,10,10.5,11,0.5,0.09999999999999998,0.4,2.4,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,num_4,3.034994399989955,num_4,0.3,0.3,0.15000000000000002,0.5,5.40644,18.02146,return,13.872589800012065,,,,,,,20,21,female,left_right_width,2023_Oct_25_1359,exp1,2021.2.3,59.90717980624089,
5,9.25,9.625,10,10.375,10.75,0.375,0.125,0.25,1.75,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,,,,,,,num_4,7.304702800000086,num_4,0.2,0.6,0.15000000000000002,0.4,5.40644,14.41717,return,17.504589299991494,,,,,,,20,21,female,left_right_width,2023_Oct_25_1359,exp1,2021.2.3,59.90717980624089,
3,9.5,10,10.5,0,0,0.5,0.4,0.1,1.1,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,num_3,2.4152150999871083,num_3,0.3,1,0.10000000000000002,0.95,3.60429,34.24078,return,6.5237879999913275,,,,,,,20,21,female,left_right_width,2023_Oct_25_1359,exp1,2021.2.3,59.90717980624089,
3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,,,,,,,,,,,,,num_3,2.633286299998872,num_3,0.35,1.3,0.39999999999999997,1.25,14.41717,45.05366,return,7.263115000008838,,,,,,,20,21,female,left_right_width,2023_Oct_25_1359,exp1,2021.2.3,59.90717980624089,
3,9,10,11,0,0,1,0.9,0.1,2.1,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,num_3,2.0852959000039846,num_3,0.25,0.3,0.05000000000000002,0.8,1.80215,28.83434,return,6.352767700009281,,,,,,,20,21,female,left_right_width,2023_Oct_25_1359,exp1,2021.2.3,59.90717980624089,
4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,num_4,2.773549200006528,num_4,0.3,1.1,0.3,1.0,10.81288,36.04293,return,8.739176399976714,,,,,,,20,21,female,left_right_width,2023_Oct_25_1359,exp1,2021.2.3,59.90717980624089,
4,9.5,9.833333333333334,10.166666666666666,10.5,0,0.33333333333333337,0.23333333333333336,0.1,1.1,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,3,,,,,,,,,,,,,num_4,2.500058900011936,num_4,0.15,1.1,0.09999999999999999,0.7,3.60429,25.23005,return,8.879697299998952,,,,,,,20,21,female,left_right_width,2023_Oct_25_1359,exp1,2021.2.3,59.90717980624089,
5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,,,,,,,num_5,1.8609638000198174,num_5,0.15,0.7,0.2,0.7,7.20859,25.23005,return,4.5514177000150084,,,,,,,20,21,female,left_right_width,2023_Oct_25_1359,exp1,2021.2.3,59.90717980624089,
