amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,138.11305320000974,21.977795699989656,None,,,,,,,,,,,,,,,,,,9,21,female,left_right_width,2023_Aug_24_1051,exp1,2021.2.3,59.95473417302588,
3,9,10,11,0,0,1,0.9,0.1,2.1,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,num_2,1.9060293000075035,num_2,0.25,1.6,0.2,1.5,7.20859,54.06439,return,11.475413899985142,,,,,,,9,21,female,left_right_width,2023_Aug_24_1051,exp1,2021.2.3,59.95473417302588,
5,9,9.5,10,10.5,11,0.5,0.09999999999999998,0.4,2.4,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,,,,,,,,,,,,num_3,2.460424499993678,num_3,0.45,1.3,0.6000000000000001,0.75,21.62576,27.0322,return,14.982930099999066,,,,,,,9,21,female,left_right_width,2023_Aug_24_1051,exp1,2021.2.3,59.95473417302588,
3,9.5,10,10.5,0,0,0.5,0.4,0.1,1.1,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,num_3,2.370007900026394,num_3,0.1,0.6,0.05,0.85,1.80215,30.63649,return,8.642640100006247,,,,,,,9,21,female,left_right_width,2023_Aug_24_1051,exp1,2021.2.3,59.95473417302588,
3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,num_2,3.252723200013861,num_2,0.15,1.6,0.39999999999999997,1.6,14.41717,57.66869,return,5.007633600005647,,,,,,,9,21,female,left_right_width,2023_Aug_24_1051,exp1,2021.2.3,59.95473417302588,
5,9.25,9.625,10,10.375,10.75,0.375,0.125,0.25,1.75,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,,,,,,,,,,,,,num_3,2.17561299999943,num_3,0.45,0.8,0.6000000000000001,0.8,21.62576,28.83434,return,6.664331599982688,,,,,,,9,21,female,left_right_width,2023_Aug_24_1051,exp1,2021.2.3,59.95473417302588,
5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,7,,,,,,,,,,,,,num_4,1.725616900017485,num_4,0.4,0.9,0.55,0.7,19.82361,25.23005,return,9.975055899994913,,,,,,,9,21,female,left_right_width,2023_Aug_24_1051,exp1,2021.2.3,59.95473417302588,
4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,num_3,1.5887621000001673,num_3,0.35,1.3,0.49999999999999994,1.0,18.02146,36.04293,return,7.0603951000084635,,,,,,,9,21,female,left_right_width,2023_Aug_24_1051,exp1,2021.2.3,59.95473417302588,
4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,,,,,,,num_4,5.53637279997929,num_4,0.2,1.1,0.35,0.8,12.61502,28.83434,return,8.303001699998276,,,,,,,9,21,female,left_right_width,2023_Aug_24_1051,exp1,2021.2.3,59.95473417302588,
4,9.5,9.833333333333334,10.166666666666666,10.5,0,0.33333333333333337,0.23333333333333336,0.1,1.1,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,,,,,,,,,num_4,2.055460400006268,num_4,0.15,0.7,0.15,0.5,5.40644,18.02146,return,5.4104335000156425,,,,,,,9,21,female,left_right_width,2023_Aug_24_1051,exp1,2021.2.3,59.95473417302588,
