amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,4,9.5,9.833333333333334,10.166666666666666,10.5,0,0.33333333333333337,0.23333333333333336,0.1,1.1,10,match,36.05,342,354,367,379,0,9,9,9,9,0,,,,,0,0,0,0,0,24,24,1,,,,,num_6,3.369814999983646,num_6,0.25,0.9,0.15000000000000002,0.6,5.40644,21.62576,return,3.7142417000140995,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.6,0.1,2.9,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,0,0,0,0,0,25,25,42,,,,,num_8,1.4291456999490038,num_8,0.4,0.7,0.15000000000000008,0.5,5.40644,18.02146,return,2.330181499943137,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.4,0.1,2.1,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,0,0,0,0,0,26,26,36,,,,,num_7,1.2043678999179974,num_7,0.45,0.9,0.10000000000000007,0.6,3.60429,21.62576,return,3.6665212999796495,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.3666666666666667,0.1,1.5,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,0,0,0,0,0,27,27,7,,,,,num_5,1.248969600070268,num_5,0.1,0.9,-0.09999999999999999,0.8,-3.60429,28.83434,return,6.511118900030851,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,0,0,0,0,0,28,28,29,,,,,num_7,1.548455800046213,num_7,0.1,1.2,0.2,0.8,7.20859,28.83434,return,5.502427900093608,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.7999999999999998,1.4,0.4,4,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,0,0,0,0,0,29,29,53,,,,,num_4,1.3002924000611529,num_4,0.15,0.9,0.3,1.3,10.81288,46.85581,return,2.3336345000425354,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,4,9.5,9.833333333333334,10.166666666666666,10.5,0,0.3333333333333333,0.08333333333333333,0.25,1.25,10,match,36.05,342,354,367,379,0,9,9,9,9,0,,,,,0,0,0,0,0,30,30,3,,,,,num_5,3.1570504000410438,num_5,0.35,0.8,0.25,0.65,9.01073,23.4279,return,3.8431074999971315,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,0,0,0,0,0,31,31,20,,,,,num_6,1.868254299974069,num_6,0.35,0.6,0.2,0.5,7.20859,18.02146,return,2.5609883000142872,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,0,0,0,0,0,32,32,50,,,,,num_9,1.4951907000504434,num_9,0.25,0.6,0.15000000000000002,0.55,5.40644,19.82361,return,3.114621799904853,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,0,0,0,0,0,33,33,44,,,,,num_7,1.5305099999532104,num_7,0.3,0.3,0.2,0.65,7.20859,23.4279,return,9.210113100009039,,,,,,,11,23,female,left_right_width,2023_Aug_28_1638,exp1,2021.2.3,59.99847601313559,
