amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,14,14,24,,,,,,,,,,,,num_6,0.909577100072056,num_6,0.45,0.7,0.45,0.7,17.19248,26.74385,return,1.5431471000192687,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,15,15,11,,,,,,,,,,,,num_3,0.9097940999781713,num_3,0.25,0.6,0.39999999999999997,0.65,15.2822,24.83358,return,2.1031809999840334,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,16,16,13,,,,,,,,,,,,num_3,0.7367228000657633,num_3,0.55,0.6,0.4,0.55,15.2822,21.01303,return,1.8236699999542907,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,17,17,46,,,,,,,,,,,,num_4,0.9184570999350399,num_4,0.3,1.2,0.39999999999999997,0.6,15.2822,22.9233,return,3.807958999997936,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,18,18,21,,,,,,,,,,,,num_5,1.0663511999882758,num_5,0.4,0.8,0.4,0.65,15.2822,24.83358,return,1.9833258000435308,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.1,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,19,19,34,,,,,,,,,,,,num_3,1.3995856000110507,num_3,0.35,0.7,0.39999999999999997,0.7,15.2822,26.74385,return,1.321140700019896,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,20,20,50,,,,,,,,,,,,num_4,0.9063183999387547,num_4,0.4,1.2,0.4,0.7,15.2822,26.74385,return,1.382535400101915,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,21,21,42,,,,,,,,,,,,num_4,0.8605214999988675,num_4,0.25,1.2,0.44999999999999996,0.6,17.19248,22.9233,return,1.8955704000545666,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,22,22,19,,,,,,,,,,,,num_4,0.9894036999903619,num_4,0.25,0.6,0.25,0.5,9.55138,19.10275,return,0.7182855999562889,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,23,23,20,,,,,,,,,,,,num_4,0.8522311999695376,num_4,0.25,0.8,0.6,0.8,22.9233,30.5644,return,1.389737299992703,,,,,,,,,,,,,,,,,907,20,female,up_down_width,2024-10-18_10h36.21.024,exp1,2023.1.0,59.98444007139262,
