amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,2,2,10,,,,,,,,,,,,num_4,1.2880848000058904,num_4,0.4,0.7,0.4,0.7,14.74598,25.80547,return,1.827252099988982,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,3,3,26,,,,,,,,,,,,num_5,1.278073499968741,num_5,0.25,0.4,0.39999999999999997,1.2,14.74598,44.23795,return,8.618201300036162,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,4,4,31,,,,,,,,,,,,num_3,1.8061597000341862,num_3,0.4,1,0.5,1,18.43248,36.86496,return,2.591787600016687,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,5,5,23,,,,,,,,,,,,num_6,1.6482880000257865,num_6,0.2,0.8,0.39999999999999997,1.0,14.74598,36.86496,return,6.921853900013957,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,6,6,20,,,,,,,,,,,,num_5,1.3852209000033326,num_5,0.55,1.0,0.35000000000000003,1.0,12.90274,36.86496,return,3.9495538999908604,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,7,7,29,,,,,,,,,,,,num_3,1.8352328999899328,num_3,0.4,1.2,0.5,1.2,18.43248,44.23795,return,2.0295754999970086,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,8,8,4,,,,,,,,,,,,num_3,1.4024707000353374,num_3,0.4,1.3,0.4,1.4,14.74598,51.61094,return,8.112151800014544,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,9,9,13,,,,,,,,,,,,num_4,1.3652857999550179,num_4,0.25,0.9,0.39999999999999997,1.1,14.74598,40.55146,return,3.5977665999671444,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,10,10,51,,,,,,,,,,,,num_5,1.3006740999990143,num_5,0.55,1.1,0.4,1.1,14.74598,40.55146,return,2.349479699973017,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,11,11,48,,,,,,,,,,,,num_6,1.4227351000299677,num_6,0.2,1.3,0.49999999999999994,1.4,18.43248,51.61094,return,6.43411010003183,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,12,12,3,,,,,,,,,,,,num_3,1.7884719999856316,num_3,0.3,1.1,0.49999999999999994,1.2,18.43248,44.23795,return,4.2240694999927655,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,13,13,36,,,,,,,,,,,,num_4,1.1852817999897525,num_4,0.35,1.0,0.5499999999999999,1.3,20.27573,47.92445,return,3.660306399979163,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,14,14,53,,,,,,,,,,,,num_6,1.4424665999831632,num_6,0.25,0.5,0.49999999999999994,1.3,18.43248,47.92445,return,8.63241849996848,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,15,15,27,,,,,,,,,,,,num_3,1.3326274999999441,num_3,0.3,0.4,0.49999999999999994,1.3,18.43248,47.92445,return,5.662133400037419,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,16,16,33,,,,,,,,,,,,num_3,1.1983056999742985,num_3,0.55,1.3,0.45,1.45,16.58923,53.45419,return,10.761779799999204,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,17,17,16,,,,,,,,,,,,num_4,1.8395015999558382,num_4,0.55,1.0,0.35000000000000003,1.0,12.90274,36.86496,return,2.9974711999529973,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,18,18,50,,,,,,,,,,,,num_6,1.3454651000211015,num_6,0.25,0.5,0.44999999999999996,1.0,16.58923,36.86496,return,6.822673499991652,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,19,19,32,,,,,,,,,,,,num_3,1.3342157999868505,num_3,0.5,1.3,0.5,1.3,18.43248,47.92445,return,1.5993072999990545,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,20,20,42,,,,,,,,,,,,num_4,1.014884899952449,num_4,0.25,0.6,0.35,1.0,12.90274,36.86496,return,3.450512900017202,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,21,21,38,,,,,,,,,,,,num_4,0.9507444999762811,num_4,0.35,1.1,0.5499999999999999,1.1,20.27573,40.55146,return,3.003571400011424,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,22,22,8,,,,,,,,,,,,num_3,1.3643398000276648,num_3,0.5,1.2,0.6000000000000001,1.3,22.11898,47.92445,return,3.3373696000198834,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,23,23,6,,,,,,,,,,,,num_3,1.3328214999637567,num_3,0.25,0.7,0.44999999999999996,1.05,16.58923,38.70821,return,5.117113799962681,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,24,24,41,,,,,,,,,,,,num_4,1.1707914000144228,num_4,0.25,0.9,0.5499999999999999,1.1,20.27573,40.55146,return,4.174913200025912,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,25,25,12,,,,,,,,,,,,num_4,1.3474016999825835,num_4,0.55,0.7,0.4,1.2,14.74598,44.23795,return,4.360163800010923,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,26,26,34,,,,,,,,,,,,num_3,1.0513592999777757,num_3,0.25,0.8,0.44999999999999996,1.0,16.58923,36.86496,return,4.880539200035855,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,27,27,46,,,,,,,,,,,,num_5,1.1080178000265732,num_5,0.3,1.1,0.5499999999999999,1.2,20.27573,44.23795,return,3.695201200025622,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,28,28,49,,,,,,,,,,,,num_6,1.1293453000253066,num_6,0.45,0.7,0.45,0.7,16.58923,25.80547,return,2.248159200011287,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,29,29,22,,,,,,,,,,,,num_6,4.5207513000350446,num_6,0.2,1.1,0.44999999999999996,1.1,16.58923,40.55146,return,2.9279830000014044,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,30,30,17,,,,,,,,,,,,num_4,2.415893900033552,num_4,0.35,0.5,0.35,1.1,12.90274,40.55146,return,3.8349362000008114,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,31,31,39,,,,,,,,,,,,num_3,1.4098301999620162,num_3,0.45,1,0.55,1.25,20.27573,46.0812,return,6.164068399986718,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,32,32,14,,,,,,,,,,,,num_4,1.228749500005506,num_4,0.25,0.4,0.44999999999999996,0.9,16.58923,33.17846,return,3.526515899982769,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,33,33,18,,,,,,,,,,,,num_5,1.082972499949392,num_5,0.2,0.9,0.44999999999999996,1.0,16.58923,36.86496,return,5.641197499993723,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,34,34,45,,,,,,,,,,,,num_5,1.2418096999754198,num_5,0.4,1.3,0.5,1.3,18.43248,47.92445,return,2.017807799973525,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,35,35,24,,,,,,,,,,,,num_5,0.9524423999828286,num_5,0.35,0.4,0.35,0.95,12.90274,35.02171,return,3.8726611000020057,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,36,36,0,,,,,,,,,,,,num_3,1.299566200003028,num_3,0.55,1.3,0.55,1.3,20.27573,47.92445,return,1.307276199979242,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,37,37,28,,,,,,,,,,,,num_2,1.3900523000047542,num_2,0.3,1.6,0.39999999999999997,0.8,14.74598,29.49197,return,7.349139099998865,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,38,38,37,,,,,,,,,,,,num_3,1.1695189999882132,num_3,0.2,1,0.49999999999999994,1.05,18.43248,38.70821,return,3.9677584000164643,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,39,39,11,,,,,,,,,,,,num_3,1.1894089000415988,num_3,0.25,0.3,0.49999999999999994,1.15,18.43248,42.3947,return,7.4412567999679595,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,,num_4,0.8613638999522664,num_4,0.55,1.0,0.55,1.0,20.27573,36.86496,return,1.13047319999896,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,41,41,19,,,,,,,,,,,,num_6,1.1267678000149317,num_6,0.35,0.5,0.35,1.1,12.90274,40.55146,return,3.431041300005745,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,42,42,2,,,,,,,,,,,,num_3,1.1101114000193775,num_3,0.25,1.3,0.5499999999999999,1.3,20.27573,47.92445,return,2.582725299987942,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,43,43,5,,,,,,,,,,,,num_3,0.9555362000246532,num_3,0.35,1,0.44999999999999996,1,16.58923,36.86496,return,1.8597141999634914,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,44,44,35,,,,,,,,,,,,num_3,1.036040100036189,num_3,0.4,1.3,0.5,1.15,18.43248,42.3947,return,3.4200725999544375,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,45,45,44,,,,,,,,,,,,num_4,1.0461340000038035,num_4,0.55,0.7,0.30000000000000004,0.8,11.05949,29.49197,return,7.547444799973164,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,46,46,25,,,,,,,,,,,,num_4,1.4464652999886312,num_4,0.35,0.8,0.44999999999999996,1.3,16.58923,47.92445,return,4.279937200015411,,,,,,,,,,,,,,,,,717,19,female,left_right_width,2024-10-24_15h50.43.242,exp1,2023.1.0,60.000420013123176,
