amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.261715500004357,c,153.6187046999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,916,22,male,up_down_width,2024-10-23_14h36.52.014,exp1,2023.1.0,60.02483827504432,
5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,,,,,,,,,,num_5,3.564691199979279,num_5,0.25,0.3,0.25,0.35,9.21624,12.90274,return,11.574947199987946,,,,,,,,,,,,,,,,,916,22,male,up_down_width,2024-10-23_14h36.52.014,exp1,2023.1.0,60.02483827504432,
5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,num_6,3.152684100001352,num_6,0.45,1.2,0.55,1.1,20.27573,40.55146,return,7.964798400003929,,,,,,,,,,,,,,,,,916,22,male,up_down_width,2024-10-23_14h36.52.014,exp1,2023.1.0,60.02483827504432,
3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,num_3,2.6157852000033017,num_3,0.3,0.5,0.39999999999999997,0.6,14.74598,22.11898,return,3.436463999998523,,,,,,,,,,,,,,,,,916,22,male,up_down_width,2024-10-23_14h36.52.014,exp1,2023.1.0,60.02483827504432,
4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,num_7,3.613705099996878,num_7,0.45,1.1,0.10000000000000007,0.55,3.6865,20.27573,return,7.6999538999807555,,,,,,,,,,,,,,,,,916,22,male,up_down_width,2024-10-23_14h36.52.014,exp1,2023.1.0,60.02483827504432,
3,9.5,10,10.5,0,0,0.5,0.25,0.25,1.25,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,num_4,1.3578969000081997,num_4,0.55,0.9,0.15000000000000008,0.4,5.52974,14.74598,return,4.324221700022463,,,,,,,,,,,,,,,,,916,22,male,up_down_width,2024-10-23_14h36.52.014,exp1,2023.1.0,60.02483827504432,
4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,num_6,1.9173076000006404,num_6,0.5,1.3,0.10000000000000007,0.5,3.6865,18.43248,return,8.444304099975852,,,,,,,,,,,,,,,,,916,22,male,up_down_width,2024-10-23_14h36.52.014,exp1,2023.1.0,60.02483827504432,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,88.69991349999327,,,,,,,,,,,,,,,916,22,male,up_down_width,2024-10-23_14h36.52.014,exp1,2023.1.0,60.02483827504432,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,0,0,39,,,,,,,,,,,,num_4,0.9241079000057653,num_4,0.45,0.8,0.25000000000000006,0.7,9.21624,25.80547,return,4.770342799980426,,,,,,,,,,,,,,,,,916,22,male,up_down_width,2024-10-23_14h36.52.014,exp1,2023.1.0,60.02483827504432,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,1,1,41,,,,,,,,,,,,num_5,1.2242830999894068,num_5,0.2,0.9,0.2,0.9,7.37299,33.17846,return,1.4110781000053976,,,,,,,,,,,,,,,,,916,22,male,up_down_width,2024-10-23_14h36.52.014,exp1,2023.1.0,60.02483827504432,
