amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.93370410008356,c,228.34811130003072,,,,,,,,,,,,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,num_3,4.632105299970135,num_3,0.2,0.8,0.25,0.65,9.55138,24.83358,return,14.825517799938098,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,num_4,2.8105136998929083,num_4,0.45,0.6,0.30000000000000004,0.6,11.46165,22.9233,return,4.436361799715087,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,num_5,1.947504699928686,num_5,0.4,1.1,0.35000000000000003,0.55,13.37193,21.01303,return,6.760639799991623,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,,,,,,,,,,,,,,,,,,,,num_4,1.990665900055319,num_4,0.45,1.1,0.25000000000000006,0.5,9.55138,19.10275,return,15.79711619974114,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
3,9.5,10,10.5,0,0,0.5,0.25,0.25,1.25,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,0,,,,,,,,,,,,,,,,,,,,num_3,1.6492506000213325,num_3,0.2,0.4,0.3,0.5,11.46165,19.10275,return,4.157947799889371,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,num_4,1.3777467997279018,num_4,0.45,0.8,0.20000000000000007,0.6,7.6411,22.9233,return,4.742241999832913,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,275.8817234998569,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,0,0,51,,,,,,,,,,,,num_4,1.4874376999214292,num_4,0.35,0.9,0.44999999999999996,0.7,17.19248,26.74385,return,4.722136399941519,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,1,1,35,,,,,,,,,,,,num_3,1.36589020001702,num_3,0.35,1.1,0.35,0.65,13.37193,24.83358,return,6.559296899707988,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,2,2,10,,,,,,,,,,,,num_4,1.7399983999785036,num_4,0.55,0.7,0.45,0.7,17.19248,26.74385,return,11.95162869989872,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,3,3,11,,,,,,,,,,,,num_3,1.4645485999062657,num_3,0.5,0.8,0.45,0.7,17.19248,26.74385,return,9.61191129987128,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,4,4,47,,,,,,,,,,,,num_6,1.3155377998482436,num_6,0.4,0.9,0.35000000000000003,0.6,13.37193,22.9233,return,6.938964299857616,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,5,5,42,,,,,,,,,,,,num_3,2.3093820998910815,num_3,0.2,0.3,0.39999999999999997,0.65,15.2822,24.83358,return,10.567809199914336,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,6,6,39,,,,,,,,,,,,num_4,1.2685667998157442,num_4,0.2,0.4,0.39999999999999997,0.6,15.2822,22.9233,return,4.192937899846584,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,,,0,0,0,0,0,7,7,8,,,,,,,,,,,,num_3,0.8853596998378634,num_3,0.3,0.4,0.44999999999999996,0.65,17.19248,24.83358,return,4.285206799861044,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,8,8,15,,,,,,,,,,,,num_4,0.9111033000517637,num_4,0.45,0.7,0.45,0.7,17.19248,26.74385,return,5.0777974997181445,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.35,0.55,3.25,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,,,0,0,0,0,0,9,9,13,,,,,,,,,,,,num_4,1.1422166998963803,num_4,0.2,1.2,0.44999999999999996,0.7,17.19248,26.74385,return,3.50989199988544,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,,,0,0,0,0,0,10,10,48,,,,,,,,,,,,num_5,0.939393499866128,num_5,0.2,0.5,0.44999999999999996,0.65,17.19248,24.83358,return,3.249710999894887,,,,,,,,,,,,,,,,,920,21,male,up_down_width,2024-10-31_14h33.36.087,exp1,2023.1.0,60.13930668658588,
