amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_length_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,posx,setsize_cobdi,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,first.thisRepN,first.thisTrialN,first.thisN,first.thisIndex,second.thisRepN,second.thisTrialN,second.thisN,second.thisIndex,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_4.started,key_resp_2.started,text_2.started,key_resp_2.keys,key_resp_2.rt,adjusting.started,next.keys,next.rt,text_control2.started,key_resp.started,key_resp.corr,text_bye.started,text_bye.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.65138809988275,c,98.42516490002163,,,,,,,,,,,,,,,,,,,,,,,,,,,,911,24,female,up_down_width,2024-10-21_10h47.44.130,exp1,2023.1.0,60.204188594988665,
4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,num_4,2.591365700121969,num_4,0.4,0.5,0.30000000000000004,0.5,11.46165,19.10275,return,16.3836780001875,,,,,,,,,,,,,,,,,911,24,female,up_down_width,2024-10-21_10h47.44.130,exp1,2023.1.0,60.204188594988665,
3,9.1,10,10.9,0,0,0.9,0.35,0.55,2.35,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,num_4,3.4827232002280653,num_4,0.3,1.3,0.35,0.6,13.37193,22.9233,return,11.09790200018324,,,,,,,,,,,,,,,,,911,24,female,up_down_width,2024-10-21_10h47.44.130,exp1,2023.1.0,60.204188594988665,
5,8.2,9.1,10,10.9,11.8,0.9,0.35,0.55,4.15,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,num_5,3.812219199957326,num_5,0.2,0.3,0.25,0.5,9.55138,19.10275,return,13.942577600246295,,,,,,,,,,,,,,,,,911,24,female,up_down_width,2024-10-21_10h47.44.130,exp1,2023.1.0,60.204188594988665,
3,9.5,10,10.5,0,0,0.5,0.25,0.25,1.25,10,9,9,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,num_3,2.719602200202644,num_3,0.35,0.5,0.25,0.5,9.55138,19.10275,return,4.829857600154355,,,,,,,,,,,,,,,,,911,24,female,up_down_width,2024-10-21_10h47.44.130,exp1,2023.1.0,60.204188594988665,
5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,9,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,,,,,,,,,,,,,,,,,,,,num_4,3.764090600190684,num_4,0.2,0.4,0.3,0.5,11.46165,19.10275,return,9.72344440012239,,,,,,,,,,,,,,,,,911,24,female,up_down_width,2024-10-21_10h47.44.130,exp1,2023.1.0,60.204188594988665,
4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,9,9,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,num_5,4.592737200204283,num_5,0.55,0.7,0.30000000000000004,0.45,11.46165,17.19248,return,9.043974700151011,,,,,,,,,,,,,,,,,911,24,female,up_down_width,2024-10-21_10h47.44.130,exp1,2023.1.0,60.204188594988665,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,123.83610440022312,,,,,,,,,,,,,,,911,24,female,up_down_width,2024-10-21_10h47.44.130,exp1,2023.1.0,60.204188594988665,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.1,0.4,1.9000000000000001,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,,,0,0,0,0,0,0,0,42,,,,,,,,,,,,num_4,1.0015849000774324,num_4,0.55,0.8,0.4,0.6,15.2822,22.9233,return,4.443086700048298,,,,,,,,,,,,,,,,,911,24,female,up_down_width,2024-10-21_10h47.44.130,exp1,2023.1.0,60.204188594988665,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.1,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,,,0,0,0,0,0,1,1,45,,,,,,,,,,,,num_4,2.2629184001125395,num_4,0.4,1.0,0.4,0.6,15.2822,22.9233,return,3.659343000035733,,,,,,,,,,,,,,,,,911,24,female,up_down_width,2024-10-21_10h47.44.130,exp1,2023.1.0,60.204188594988665,
