amount_p,posx1_p,posx2_p,posx3_p,posx4_p,posx5_p,center_to_center_p,edge_to_edge_p,w_p,stim_lengt_p,eccentricity_p,line1_p,line2_p,line3_p,line4_p,line5_p,amount,posx1,posx2,posx3,posx4,posx5,center_to_center,edge_to_edge,w,stim_length,eccentricity,trial_type,deg_to_pix_index,posx1_in_pix,posx2_in_pix,posx3_in_pix,posx4_in_pix,posx5_in_pix,line1,line2,line3,line4,line5,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,key_resp.keys,key_resp.rt,response,starting_width_deg,starting_space_deg,response_width_degree,response_spacing_degree,response_width_pixel,response_spacing_pixel,next_5.keys,next_5.rt,key_resp_4.keys,key_resp_4.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,participant,age,gender,resp_group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,3,9,10,11,0,0,1,0.75,0.25,2.25,10,match,36.05,324,361,397,0,0,9,9,9,0,0,,,,,0,0,0,0,0,0,0,39,,,,,num_3,0.9722867999807931,num_3,0.15,0.4,0.2,0.4,7.20859,14.41717,return,1.779439400008414,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,9.25,9.625,10,10.375,10.75,0.375,0.125,0.25,1.75,10,match,36.05,333,347,361,374,388,9,9,9,9,9,,,,,0,0,0,0,0,1,1,21,,,,,num_4,1.7637141000013798,num_4,0.45,0.7,0.4,0.7,14.41717,25.23005,return,1.981422399985604,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.6,0.1,2.9,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,0,0,0,0,0,2,2,42,,,,,num_4,1.634948400023859,num_4,0.45,0.6,0.10000000000000007,0.6,3.60429,21.62576,return,3.4389564000302926,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.5999999999999999,0.3499999999999999,0.25,2.05,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,0,0,0,0,0,3,3,15,,,,,num_4,1.5842676000320353,num_4,0.2,0.4,0.15000000000000002,0.4,5.40644,14.41717,return,2.512188399967272,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,9.25,9.625,10,10.375,10.75,0.375,0.275,0.1,1.6,10,match,36.05,333,347,361,374,388,9,9,9,9,9,,,,,0,0,0,0,0,4,4,19,,,,,num_5,1.3564585999702103,num_5,0.2,0.3,0.10000000000000002,0.3,3.60429,10.81288,return,2.6925258000264876,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9,10,11,0,0,1,0.9,0.1,2.1,10,match,36.05,324,361,397,0,0,9,9,9,0,0,,,,,0,0,0,0,0,5,5,37,,,,,num_3,1.1736700999899767,num_3,0.45,0.8,0.05000000000000007,0.8,1.80215,28.83434,return,4.277495999995153,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.3666666666666667,0.1,1.5,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,0,0,0,0,0,6,6,7,,,,,num_4,1.1869783000438474,num_4,0.25,1.0,0.05000000000000002,1.0,1.80215,36.04293,return,2.5940111000090837,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8,1.55,0.25,3.85,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,0,0,0,0,0,7,7,51,,,,,num_3,1.1866980000049807,num_3,0.25,1,0.25,1,9.01073,36.04293,return,2.129867799987551,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.425,9.808333333333334,10.191666666666666,10.575,0,0.3833333333333333,0.1333333333333333,0.25,1.4,10,match,36.05,340,354,367,381,0,9,9,9,9,0,,,,,0,0,0,0,0,8,8,5,,,,,num_4,1.135571900056675,num_4,0.35,0.4,0.2,0.4,7.20859,14.41717,return,2.3984194999793544,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.29999999999999993,0.4,2.5,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,0,0,0,0,0,9,9,28,,,,,num_4,1.1278168999706395,num_4,0.15,0.5,0.25,0.5,9.01073,18.02146,return,2.2169314000057057,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.275,0.4,3.1,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,0,0,0,0,0,10,10,35,,,,,num_4,1.0736635999637656,num_4,0.3,0.9,0.3,0.9,10.81288,32.43864,return,1.0770907999831252,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6,0.5,0.1,1.9,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,0,0,0,0,0,11,11,13,,,,,num_4,2.0996402999735437,num_4,0.45,1.1,0.10000000000000007,1.1,3.60429,39.64722,return,2.8943397999973968,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.8,0.1,2.8000000000000003,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,0,0,0,0,0,12,12,30,,,,,num_3,1.507736700004898,num_3,0.1,0.5,0.2,0.5,7.20859,18.02146,return,3.3027997000026517,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.5,9.833333333333334,10.166666666666666,10.5,0,0.3333333333333333,0.08333333333333333,0.25,1.25,10,match,36.05,342,354,367,379,0,9,9,9,9,0,,,,,0,0,0,0,0,13,13,3,,,,,num_4,1.6631263999734074,num_4,0.45,1.1,0.35000000000000003,0.8,12.61502,28.83434,return,11.221628400031477,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.25,0.25,2.25,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,0,0,0,0,0,14,14,38,,,,,num_4,1.1217801999882795,num_4,0.15,0.5,0.2,0.5,7.20859,18.02146,return,5.042124999978114,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.21666666666666665,0.25,1.65,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,0,0,0,0,0,15,15,9,,,,,num_4,1.9042172000044957,num_4,0.45,0.8,0.25000000000000006,0.6,9.01073,21.62576,return,5.201651600014884,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.42500000000000004,0.1,2.2,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,0,0,0,0,0,16,16,25,,,,,num_4,1.1513653000001796,num_4,0.45,0.5,0.20000000000000007,0.7,7.20859,25.23005,return,4.168403599993326,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.4,0.1,1.6,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,0,0,0,0,0,17,17,18,,,,,num_4,1.0849675000063144,num_4,0.3,1.2,0.15000000000000002,1.0,5.40644,36.04293,return,6.2875826000235975,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.125,0.4,2.5,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,0,0,0,0,0,18,18,29,,,,,num_4,0.9996093000518158,num_4,0.1,0.4,0.2,0.7,7.20859,25.23005,return,2.9932652999996208,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.15,0.25,3.05,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,0,0,0,0,0,19,19,45,,,,,num_3,1.6096648999955505,num_3,0.25,1.3,0.25,1.4,9.01073,50.4601,return,3.112511600018479,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.6749999999999999,0.575,0.1,2.8,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,0,0,0,0,0,20,20,31,,,,,num_4,1.012358799984213,num_4,0.3,1.3,0.15000000000000002,1.1,5.40644,39.64722,return,3.1792927000205964,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,8.525,10,11.475,0,0,1.475,1.225,0.25,3.2,10,match,36.05,307,361,414,0,0,9,9,9,0,0,,,,,0,0,0,0,0,21,21,47,,,,,num_3,1.1643805000348948,num_3,0.15,1,0.25,1.35,9.01073,48.65795,return,4.687122699979227,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.5,9.833333333333334,10.166666666666666,10.5,0,0.33333333333333337,0.23333333333333336,0.1,1.1,10,match,36.05,342,354,367,379,0,9,9,9,9,0,,,,,0,0,0,0,0,22,22,1,,,,,num_4,1.9063279000110924,num_4,0.3,0.3,0.10000000000000002,0.3,3.60429,10.81288,return,4.805949000001419,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.65,0.25,3.85,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,0,0,0,0,0,23,23,50,,,,,num_4,0.9229936999618076,num_4,0.25,0.7,0.2,0.6,7.20859,21.62576,return,4.514626000018325,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.09999999999999998,0.4,1.9,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,0,0,0,0,0,24,24,22,,,,,num_4,1.0528174999635667,num_4,0.35,1.2,0.3,0.6,10.81288,21.62576,return,5.553308300033677,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.4,0.1,1.1,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,0,0,0,0,0,25,25,0,,,,,num_3,1.130423599970527,num_3,0.15,0.8,0.15,0.5,5.40644,18.02146,return,2.3974696999648586,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.09999999999999998,0.4,2.4,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,0,0,0,0,0,26,26,40,,,,,num_5,1.508503999968525,num_5,0.15,1.2,0.39999999999999997,0.6,14.41717,21.62576,return,8.660047500045039,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.2,9.1,10,10.9,11.8,0.9,0.8,0.1,3.7,10,initial,36.05,296,328,361,393,425,9,9,9,9,9,,,,,0,0,0,0,0,27,27,48,,,,,num_4,1.566292900010012,num_4,0.4,1.1,0.20000000000000007,1.2,7.20859,43.25151,return,7.760049100033939,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.8,0.1,1.9000000000000001,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,0,0,0,0,0,28,28,12,,,,,num_3,1.179046200006269,num_3,0.25,1.2,0.10000000000000002,1.75,3.60429,63.07512,return,4.522363299969584,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.09999999999999998,0.4,1.4000000000000001,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,0,0,0,0,0,29,29,4,,,,,num_3,1.1323526000487618,num_3,0.35,0.5,0.5499999999999999,0.8,19.82361,28.83434,return,6.628519199963193,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,9,9.5,10,10.5,11,0.5,0.4,0.1,2.1,10,initial,36.05,324,342,361,379,397,9,9,9,9,9,,,,,0,0,0,0,0,30,30,36,,,,,num_4,1.4516708999872208,num_4,0.35,0.4,0.10000000000000002,0.8,3.60429,28.83434,return,5.632570699963253,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,8.95,9.65,10.35,11.05,0,0.7,0.44999999999999996,0.25,2.3499999999999996,10,initial,36.05,323,348,373,398,0,9,9,9,9,0,,,,,0,0,0,0,0,31,31,26,,,,,num_4,1.0643858999828808,num_4,0.3,0.9,0.2,0.6,7.20859,21.62576,return,6.252553300000727,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.65,9.325,10,10.675,11.35,0.675,0.42500000000000004,0.25,2.95,10,match,36.05,312,336,361,385,409,9,9,9,9,9,,,,,0,0,0,0,0,32,32,33,,,,,num_5,1.0495593000086956,num_5,0.25,0.8,0.25,0.55,9.01073,19.82361,return,3.9967785999760963,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.95,9.475,10,10.525,11.05,0.525,0.275,0.25,2.35,10,match,36.05,323,342,361,379,398,9,9,9,9,9,,,,,0,0,0,0,0,33,33,27,,,,,num_5,1.3677031999686733,num_5,0.2,0.9,0.25,0.5,9.01073,18.02146,return,3.152366299997084,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.25,9.75,10.25,10.75,0,0.5,0.25,0.25,1.75,10,initial,36.05,333,351,370,388,0,9,9,9,9,0,,,,,0,0,0,0,0,34,34,20,,,,,num_3,1.2256930000148714,num_3,0.3,1,0.35,0.6,12.61502,21.62576,return,3.7506713999900967,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.3,9.766666666666667,10.233333333333333,10.7,0,0.4666666666666667,0.06666666666666665,0.4,1.8,10,match,36.05,335,352,369,386,0,9,9,9,9,0,,,,,0,0,0,0,0,35,35,11,,,,,num_3,1.0284679000033066,num_3,0.25,1,0.5499999999999999,0.7,19.82361,25.23005,return,5.498482900031377,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,9.175,9.5875,10,10.4125,10.825,0.4125,0.16249999999999998,0.25,1.9,10,match,36.05,331,346,361,375,390,9,9,9,9,9,,,,,0,0,0,0,0,36,36,23,,,,,num_4,1.199056199984625,num_4,0.1,0.6,0.44999999999999996,0.6,16.21932,21.62576,return,3.7254173000110313,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,8.2,10,11.8,0,0,1.8000000000000003,1.7000000000000002,0.1,3.7,10,match,36.05,296,361,425,0,0,9,9,9,0,0,,,,,0,0,0,0,0,37,37,49,,,,,num_3,1.125699300027918,num_3,0.3,1.3,0.15000000000000002,1.2,5.40644,43.25151,return,5.2718955999589525,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.5,0.4,2.2,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,0,0,0,0,0,38,38,16,,,,,num_3,0.8854567999951541,num_3,0.15,0.8,0.44999999999999996,0.9,16.21932,32.43864,return,5.4889793000184,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.44999999999999996,0.25,1.65,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,0,0,0,0,0,39,39,8,,,,,num_3,0.9515504000009969,num_3,0.15,0.5,0.3,0.8,10.81288,28.83434,return,5.411213500017766,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9.1,10,10.9,0,0,0.9,0.65,0.25,2.05,10,initial,36.05,328,361,393,0,0,9,9,9,0,0,,,,,0,0,0,0,0,40,40,14,,,,,num_3,0.9115962000214495,num_3,0.4,0.8,0.20000000000000007,0.85,7.20859,30.63649,return,5.192874899948947,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.5,0.4,3.1,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,0,0,0,0,0,41,41,34,,,,,num_4,1.4681555000133812,num_4,0.2,1.1,0.39999999999999997,1.0,14.41717,36.04293,return,4.639094399986789,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,8.65,9.55,10.45,11.35,0,0.9,0.65,0.25,2.95,10,initial,36.05,312,344,377,409,0,9,9,9,9,0,,,,,0,0,0,0,0,42,42,32,,,,,num_4,1.286596300022211,num_4,0.45,0.8,0.30000000000000004,0.9,10.81288,32.43864,return,4.098074099980295,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.29999999999999993,0.4,3.1999999999999997,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,0,0,0,0,0,43,43,46,,,,,num_4,1.0157722000149079,num_4,0.1,0.6,0.39999999999999997,0.9,14.41717,32.43864,return,3.674678799987305,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,8.6,10,11.4,0,0,1.4,1.2999999999999998,0.1,2.9,10,match,36.05,310,361,411,0,0,9,9,9,0,0,,,,,0,0,0,0,0,44,44,43,,,,,num_3,1.0995106000336818,num_3,0.2,0.3,0.10000000000000002,0.85,3.60429,30.63649,return,5.439930699998513,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9,10,11,0,0,0.9999999999999999,0.5999999999999999,0.4,2.4,10,match,36.05,324,361,397,0,0,9,9,9,0,0,,,,,0,0,0,0,0,45,45,41,,,,,num_3,2.4781875000335276,num_3,0.2,0.7,0.39999999999999997,0.85,14.41717,30.63649,return,3.61689349997323,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9.5,10,10.5,0,0,0.5,0.25,0.25,1.25,10,initial,36.05,342,361,379,0,0,9,9,9,0,0,,,,,0,0,0,0,0,46,46,2,,,,,num_3,1.0559027999988757,num_3,0.2,0.8,0.3,0.55,10.81288,19.82361,return,2.723334399983287,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,4,9.1,9.7,10.3,10.9,0,0.6000000000000001,0.20000000000000004,0.4,2.2,10,match,36.05,328,350,371,393,0,9,9,9,9,0,,,,,0,0,0,0,0,47,47,17,,,,,num_3,0.9798082000343129,num_3,0.45,0.6,0.4,0.7,14.41717,25.23005,return,4.297341400000732,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.29999999999999993,0.4,1.8,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,0,0,0,0,0,48,48,10,,,,,num_3,1.1584182999795303,num_3,0.3,1.3,0.35,0.7,12.61502,25.23005,return,7.973995599953923,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,5,8.6,9.3,10,10.7,11.4,0.7,0.44999999999999996,0.25,3.05,10,initial,36.05,310,335,361,386,411,9,9,9,9,9,,,,,0,0,0,0,0,49,49,44,,,,,num_4,1.405905999999959,num_4,0.45,0.9,0.30000000000000004,0.6,10.81288,21.62576,return,4.594222100044135,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
,,,,,,,,,,,,,,,,3,9.3,10,10.7,0,0,0.7,0.6,0.1,1.5,10,initial,36.05,335,361,386,0,0,9,9,9,0,0,,,,,0,0,0,0,0,50,50,6,,,,,num_3,1.0234384999494068,num_3,0.2,0.4,0.05000000000000002,0.7,1.80215,25.23005,return,3.847458900010679,,,,,,,15,19,female,up_down_width,2023_Oct_17_1551,exp1,2021.2.3,59.916332830493715,
